Date,Open,High,Low,Close,Adj Close,Volume
2016-10-20,83.050003,83.099998,82.169998,82.500000,81.892906,6945200
2016-10-21,82.019997,82.540001,81.580002,82.349998,81.744026,8043200
2016-10-24,83.269997,83.589996,82.709999,83.169998,82.557983,16267000
2016-10-25,83.169998,83.169998,81.699997,82.029999,81.426376,15085900
2016-10-26,81.620003,82.260002,81.410004,81.750000,81.148438,8748400
2016-10-27,81.959999,82.269997,81.610001,81.919998,81.317177,7039200
2016-10-28,82.519997,83.360001,82.110001,82.220001,81.614975,10919600
2016-10-31,82.440002,82.900002,82.360001,82.510002,81.902840,10024000
2016-11-01,82.639999,82.690002,81.330002,81.620003,81.019394,10881500
2016-11-02,80.889999,81.379997,80.519997,80.580002,79.987038,9170900
2016-11-03,80.750000,81.129997,80.540001,80.650002,80.056526,7563100
2016-11-04,80.650002,81.239998,80.330002,80.360001,79.768661,7588100
2016-11-07,81.639999,82.529999,81.449997,82.510002,81.902840,7277900
2016-11-08,82.389999,83.160004,82.150002,82.879997,82.270119,7100600
2016-11-09,81.809998,83.300003,81.220001,83.239998,82.627464,12158500
2016-11-10,83.300003,83.959999,81.419998,81.870003,81.267555,17171600
2016-11-11,81.589996,82.629997,81.519997,81.879997,81.277473,7368000
2016-11-14,82.019997,82.220001,77.300003,78.379997,77.803223,21647000
2016-11-15,78.230003,79.540001,77.800003,78.570000,77.991837,18523400
2016-11-16,78.790001,80.190002,78.760002,80.080002,79.658012,9891200
2016-11-17,80.320000,81.199997,80.180000,81.070000,80.642792,8081800
2016-11-18,81.150002,81.500000,80.529999,80.820000,80.394119,7920800
2016-11-21,81.230003,81.779999,80.900002,81.690002,81.259529,8942100
2016-11-22,81.690002,81.690002,79.260002,79.930000,79.508797,18133900
2016-11-23,79.980003,79.989998,78.949997,79.570000,79.150696,12802600
2016-11-25,79.989998,80.370003,79.739998,80.129997,79.707733,6495700
2016-11-28,79.660004,80.010002,79.050003,79.080002,78.663284,11793100
2016-11-29,79.120003,79.580002,78.949997,79.150002,78.732910,8575200
2016-11-30,79.449997,79.449997,77.279999,77.320000,76.912552,15353900
2016-12-01,77.570000,77.620003,75.250000,75.430000,75.032516,21053000
2016-12-02,75.400002,76.250000,75.169998,75.720001,75.320984,13629600
2016-12-05,76.629997,77.599998,76.550003,77.309998,76.902603,12119200
2016-12-06,77.940002,77.970001,76.709999,77.110001,76.703651,13896600
2016-12-07,77.269997,79.489998,77.250000,79.309998,78.892067,13919800
2016-12-08,79.680000,79.870003,78.970001,79.279999,78.862221,13320100
2016-12-09,79.150002,79.930000,78.830002,79.139999,78.722961,10728300
2016-12-12,78.989998,79.029999,77.919998,78.500000,78.086334,11942300
2016-12-13,78.809998,79.500000,78.250000,79.199997,78.782646,12995100
2016-12-14,79.279999,79.980003,79.120003,79.129997,78.713005,20146200
2016-12-15,79.370003,80.389999,79.129997,79.500000,79.081062,14070900
2016-12-16,79.220001,79.459999,78.169998,78.349998,77.937126,18869100
2016-12-19,78.040001,78.599998,78.019997,78.099998,77.688446,8699100
2016-12-20,78.410004,78.580002,77.690002,78.360001,77.947075,6917400
2016-12-21,78.480003,78.550003,77.980003,78.139999,77.728233,9343600
2016-12-22,78.019997,78.059998,77.190002,77.900002,77.489502,12074000
2016-12-23,78.080002,78.480003,77.900002,78.150002,77.738174,6189700
2016-12-27,78.269997,78.849998,78.230003,78.349998,77.937126,3776000
2016-12-28,78.400002,78.650002,77.970001,78.300003,77.887390,7587100
2016-12-29,78.489998,78.839996,78.300003,78.330002,77.917236,6016300
2016-12-30,78.430000,78.540001,77.940002,78.019997,77.608856,7127300
2017-01-03,78.760002,79.910004,78.489998,79.500000,79.081062,13785200
2017-01-04,79.440002,80.260002,79.360001,80.150002,79.727638,8033100
2017-01-05,80.339996,81.529999,80.220001,81.089996,80.662682,7805100
2017-01-06,81.300003,82.489998,80.940002,82.209999,81.776779,8898300
2017-01-09,82.279999,82.449997,81.650002,81.750000,81.319206,7284100
2017-01-10,81.699997,81.900002,81.129997,81.309998,80.881531,6017500
2017-01-11,81.250000,81.800003,80.910004,81.800003,81.368950,7499200
2017-01-12,81.050003,81.470001,80.510002,81.370003,80.941216,6884000
2017-01-13,81.019997,81.849998,80.790001,81.169998,80.742256,7291200
2017-01-17,80.760002,81.489998,80.760002,81.260002,80.831795,6317500
2017-01-18,81.269997,81.830002,80.980003,81.589996,81.160049,8512300
2017-01-19,81.790001,81.849998,81.410004,81.730003,81.299316,6479400
2017-01-20,82.089996,82.279999,81.610001,81.839996,81.408730,9048500
2017-01-23,81.699997,82.300003,81.500000,82.150002,81.717094,7414200
2017-01-24,82.400002,83.489998,81.849998,83.230003,82.791412,8397500
2017-01-25,83.790001,84.269997,83.449997,83.900002,83.457886,9360900
2017-01-26,83.919998,83.919998,83.080002,83.239998,82.801353,8428200
2017-01-27,83.320000,83.800003,82.919998,83.769997,83.328560,5445900
2017-01-30,83.470001,83.739998,82.660004,83.699997,83.258926,8792800
2017-01-31,82.129997,83.279999,82.099998,82.709999,82.274155,7479400
2017-02-01,82.900002,83.089996,82.050003,82.440002,82.005569,7534400
2017-02-02,82.139999,82.699997,81.570000,82.300003,81.866318,11142300
2017-02-03,85.739998,86.820000,85.110001,86.080002,85.626396,28079600
2017-02-06,86.070000,86.099998,85.510002,85.830002,85.377716,9665300
2017-02-07,85.959999,86.349998,85.669998,85.779999,85.327965,8600300
2017-02-08,85.800003,85.839996,85.080002,85.089996,84.641602,7587700
2017-02-09,85.370003,85.769997,84.879997,85.580002,85.129021,6554700
2017-02-10,85.800003,86.139999,85.230003,85.900002,85.447342,10432000
2017-02-13,86.199997,86.699997,86.000000,86.440002,85.984497,6046300
2017-02-14,86.519997,86.970001,86.260002,86.849998,86.392334,5914800
2017-02-15,87.019997,87.540001,86.699997,87.540001,87.244453,8049700
2017-02-16,87.550003,87.680000,86.790001,87.410004,87.114891,8680600
2017-02-17,87.269997,87.680000,86.980003,87.459999,87.164719,5887200
2017-02-21,87.510002,88.040001,87.169998,87.919998,87.623161,9301300
2017-02-22,87.610001,88.150002,87.510002,87.800003,87.503571,8389900
2017-02-23,88.230003,88.489998,87.870003,88.180000,87.882286,6040500
2017-02-24,87.360001,88.430000,87.300003,88.430000,88.131439,5151300
2017-02-27,88.320000,88.379997,87.910004,88.000000,87.702896,6131600
2017-02-28,88.160004,88.379997,87.760002,87.940002,87.643105,8521900
2017-03-01,88.739998,89.139999,88.419998,88.989998,88.689552,11131400
2017-03-02,89.000000,89.129997,88.099998,88.529999,88.231102,10544200
2017-03-03,88.309998,88.910004,88.180000,88.790001,88.490227,5700600
2017-03-06,88.529999,89.269997,88.269997,88.940002,88.639725,7347600
2017-03-07,88.989998,89.300003,88.849998,89.059998,88.759315,5688400
2017-03-08,89.169998,89.300003,88.870003,88.959999,88.659653,5866800
2017-03-09,89.019997,89.500000,88.709999,89.110001,88.809143,5953900
2017-03-10,89.500000,89.860001,89.099998,89.730003,89.427055,12246700
2017-03-13,89.800003,90.309998,89.610001,90.110001,89.805771,8944100
2017-03-14,89.930000,90.029999,89.239998,89.550003,89.247665,6009400
2017-03-15,89.750000,90.099998,89.410004,89.919998,89.616409,6350700
2017-03-16,90.309998,90.330002,89.470001,90.040001,89.736008,9174400
2017-03-17,90.250000,90.629997,90.169998,90.239998,89.935333,8613400
2017-03-20,90.290001,92.050003,88.970001,89.180000,88.878914,9438000
2017-03-21,89.489998,89.709999,88.000000,88.059998,87.762688,11092100
2017-03-22,87.849998,89.040001,87.849998,88.519997,88.221138,7828600
2017-03-23,88.470001,89.389999,88.419998,88.860001,88.559990,7710700
2017-03-24,89.059998,89.610001,88.970001,89.190002,88.888885,7597600
2017-03-27,88.309998,88.989998,88.070000,88.949997,88.649681,5230000
2017-03-28,89.120003,89.419998,88.489998,89.120003,88.819115,7045500
2017-03-29,88.989998,89.389999,88.559998,89.180000,88.878914,4738000
2017-03-30,89.080002,89.099998,88.599998,89.010002,88.709480,6227100
2017-03-31,88.980003,89.349998,88.870003,88.870003,88.569962,6429800
2017-04-03,89.139999,89.459999,88.400002,89.360001,89.058304,9125800
2017-04-04,89.010002,89.330002,88.660004,88.779999,88.480263,4859900
2017-04-05,89.129997,90.199997,88.949997,89.029999,88.729416,7251600
2017-04-06,89.000000,89.260002,88.779999,89.089996,88.789215,8473900
2017-04-07,88.970001,89.239998,88.519997,88.739998,88.440392,5439500
2017-04-10,88.620003,89.250000,88.519997,88.860001,88.559990,5999400
2017-04-11,88.599998,88.849998,88.129997,88.849998,88.550026,7058500
2017-04-12,88.699997,89.209999,88.559998,88.680000,88.380600,5912500
2017-04-13,88.470001,89.779999,88.430000,88.870003,88.569962,7242700
2017-04-17,89.089996,89.900002,88.750000,89.809998,89.506783,6122800
2017-04-18,89.639999,89.919998,89.239998,89.730003,89.427055,6823500
2017-04-19,90.089996,90.620003,89.599998,89.750000,89.446991,7301300
2017-04-20,90.139999,91.500000,89.900002,91.150002,90.842262,12178300
2017-04-21,92.769997,92.800003,91.019997,91.150002,90.842262,19442600
2017-04-24,92.150002,92.500000,91.010002,91.849998,91.539894,11705400
2017-04-25,91.989998,92.349998,91.580002,92.110001,91.799019,7769200
2017-04-26,92.019997,92.480003,91.750000,91.820000,91.509995,11295200
2017-04-27,91.949997,92.000000,91.279999,91.599998,91.290741,5856800
2017-04-28,91.389999,91.550003,90.980003,91.220001,90.912025,6873300
2017-05-01,91.290001,91.669998,91.139999,91.260002,90.951889,9042100
2017-05-02,91.620003,92.750000,91.529999,92.540001,92.227570,11627700
2017-05-03,92.400002,92.550003,91.980003,92.440002,92.127907,4909000
2017-05-04,92.699997,92.849998,92.250000,92.620003,92.307297,5257000
2017-05-05,92.900002,92.980003,91.760002,92.089996,91.779083,8844500
2017-05-08,92.050003,92.160004,91.519997,91.919998,91.609657,5223600
2017-05-09,91.900002,92.139999,91.830002,92.000000,91.689384,3969500
2017-05-10,91.699997,92.410004,91.680000,92.250000,91.938545,6747600
2017-05-11,92.120003,92.309998,91.620003,92.099998,91.789047,7052200
2017-05-12,92.190002,92.779999,91.980003,92.730003,92.416931,5898800
2017-05-15,92.730003,93.419998,92.720001,93.230003,92.915245,7040100
2017-05-16,93.349998,93.720001,92.970001,93.150002,92.835510,5497400
2017-05-17,92.480003,92.760002,91.709999,91.760002,91.612480,8240200
2017-05-18,91.360001,92.480003,91.360001,91.709999,91.562553,8239800
2017-05-19,91.980003,92.809998,91.709999,92.480003,92.331322,9361300
2017-05-22,92.529999,93.599998,92.430000,93.309998,93.159981,9186200
2017-05-23,93.559998,94.070000,93.470001,93.860001,93.709099,7616100
2017-05-24,94.019997,94.989998,94.019997,94.809998,94.657570,6825300
2017-05-25,95.089996,95.379997,94.889999,95.040001,94.887207,7262400
2017-05-26,95.000000,95.120003,94.389999,94.669998,94.517799,4133900
2017-05-30,94.660004,94.879997,94.339996,94.720001,94.567719,6292700
2017-05-31,95.080002,95.529999,94.459999,95.230003,95.076904,9866000
2017-06-01,95.400002,95.449997,94.610001,95.400002,95.246628,8911900
2017-06-02,95.410004,96.190002,95.410004,96.150002,95.995422,8570200
2017-06-05,96.320000,96.589996,96.110001,96.550003,96.394775,14510500
2017-06-06,96.269997,96.599998,95.559998,95.790001,95.636002,7030300
2017-06-07,96.029999,96.220001,95.760002,96.089996,95.935509,6720300
2017-06-08,95.870003,96.120003,95.290001,96.089996,95.935509,7620400
2017-06-09,96.089996,96.250000,93.709999,94.559998,94.407974,16887100
2017-06-12,93.690002,94.040001,92.800003,93.500000,93.349678,15610000
2017-06-13,94.000000,95.339996,93.970001,95.080002,94.927139,8700100
2017-06-14,95.320000,96.000000,94.949997,95.320000,95.166756,6347000
2017-06-15,94.440002,94.529999,93.529999,94.169998,94.018600,12793900
2017-06-16,94.309998,94.440002,93.739998,94.169998,94.018600,14705100
2017-06-19,94.750000,94.849998,94.250000,94.790001,94.637604,5984300
2017-06-20,94.790001,94.959999,94.330002,94.379997,94.228264,5626700
2017-06-21,94.610001,94.769997,94.070000,94.540001,94.388008,5611400
2017-06-22,94.489998,94.510002,93.870003,93.949997,93.798950,5846500
2017-06-23,94.160004,95.650002,93.889999,95.580002,95.426338,11637300
2017-06-26,95.800003,96.269997,95.099998,95.220001,95.066917,6970800
2017-06-27,95.150002,95.339996,94.629997,94.900002,94.747429,6283600
2017-06-28,95.150002,96.400002,94.660004,96.230003,96.075294,5571300
2017-06-29,95.790001,95.790001,94.010002,94.419998,94.268196,8872500
2017-06-30,94.379997,94.620003,93.779999,93.779999,93.629227,9036600
